title,link,summary,date
David Warner reveals Ashes method to slower tempo,https://www.espncricinfo.com/story/david-warner-reveals-ashes-method-to-slower-tempo-1195562,Opener changes approach in pursuit of elusive Test hundred in England,24-Jul-2019
"Bowlers pose rare conundrum, snapping at the heels of Mitchell Starc, Josh Hazlewood",https://www.espncricinfo.com/series/haddin-xii-in-england-2019-1195366/graeme-hick-xii-vs-brad-haddin-xii-tour-match-1169648/match-report-2,"James Pattinson, Pat Cummins, Peter Siddle and Mitchell Marsh impress on day two",24-Jul-2019
Players said they didn't get to talk to the coach - BCB president,https://www.espncricinfo.com/story/players-said-they-didn-t-get-to-talk-to-the-coach-bcb-president-1195548,"Nazmul Hassan alleged that Rhodes did not push the players hard during a pre-World Cup preparation camp in Leicester, and was not involved in strategic matters",24-Jul-2019
Harry Gurney to return to Melbourne Renegades for 2018-19 BBL,https://www.espncricinfo.com/story/harry-gurney-to-return-to-melbourne-renegades-for-2018-19-bbl-1195539,Left-arm seamer to re-join franchise after helping them to maiden Big Bash title last year,24-Jul-2019
"Dickwella, Gunathilaka, Sandakan miss the cut for Bangladesh ODIs",https://www.espncricinfo.com/story/dickwella-gunathilaka-sandakan-miss-the-cut-for-bangladesh-odis-1195549,Seamer Lahiru Madushanka also did not a find a place in Sri Lanka's finalised 18-man squad,24-Jul-2019
Hathurusingha return as coach grows more probable,https://www.espncricinfo.com/story/hathurusingha-return-as-coach-grows-more-probable-1195542,BCB president Nazmul Hassan says Hathurusingha could become candidate for the job after Sri Lanka-Bangladesh series,24-Jul-2019
BCB to host two T20s between Asia XI and World XI in March 2020,https://www.espncricinfo.com/story/bcb-to-host-two-t20s-between-asia-xi-and-world-xi-in-march-2020-1195531,The two games will be part of the nationwide celebrations to commemorate the birth centenary of Bangladesh's founding father Sheikh Mujibur Rahman,24-Jul-2019
'I never thought it'd be the away honours board' - Tim Murtagh lives the Lord's dream,https://www.espncricinfo.com/story/i-never-thought-it-d-be-the-away-honours-board-tim-murtagh-lives-the-lord-s-dream-1195530,"After more than a decade of service at Middlesex, Ireland's senior seamer has secured an improbable slice of history",24-Jul-2019
'Now England really are in a pickle!' - How Ireland pooped the World Cup party,https://www.espncricinfo.com/story/now-england-really-are-in-a-pickle-how-ireland-pooped-the-world-cup-party-1195523,England were routed on the first morning of Ireland's maiden Test at Lord's. Here's how ESPNcricinfo's ball-by-ball commentary saw it,24-Jul-2019
"'Unconditionally' reinstate elected board or risk loss of membership, ICC tells ZC",https://www.espncricinfo.com/story/unconditionally-reinstate-elected-board-or-risk-loss-of-membership-icc-tells-zc-1195500,"A failure to reinstate the board could result in the termination of Zimbabwe's ICC membership, the governing body says in its written communication",24-Jul-2019
"World Cup champions England pulled back down to earth by Ireland, thanks to Tim Murtagh",https://www.espncricinfo.com/series/ireland-tour-of-england-2019-1152835/england-vs-ireland-only-test-1152839/match-report-1,England trail by 122 after 20 wickets fall on opening day at Lord's,24-Jul-2019
Big Bash pins hopes for overseas stars on shorter season,https://www.espncricinfo.com/story/big-bash-pins-hopes-for-overseas-stars-on-shorter-season-1195482,The 56-match home-and-away season will conclude across the Australia Day weekend with the BBL dominating in the absence of international cricket,24-Jul-2019
Sri Lanka seamer Nuwan Kulasekara retires from international cricket,https://www.espncricinfo.com/story/sri-lanka-seamer-nuwan-kulasekara-retires-from-international-cricket-1195489,The 37-year-old was an integral part of the Sri Lanka team that won the T20 World Cup in 2014,24-Jul-2019
"Kohli 'excited' about World Test Championship; praises youngsters in ODI, T20I squads",https://www.espncricinfo.com/story/virat-kohli-excited-about-world-test-championship-praises-youngsters-in-odi-t20i-squads-1195468,The India captain also speaks about how better fitness levels have helped his bowlers perform better in Test cricket,24-Jul-2019
Darren Stevens to leave Kent but wants to play on,https://www.espncricinfo.com/story/darren-stevens-to-leave-kent-but-wants-to-play-on-1195463,"Stevens, 43, joined Kent from Leicestershire in 2005 and has enjoyed an outstanding career with bat and ball",24-Jul-2019
Dawid Malan ton sparks Middlesex victory over Surrey,https://www.espncricinfo.com/series/vitality-blast-2019-1167126/surrey-vs-middlesex-south-group-1167144/match-report,"AB de Villiers misses out, but capacity crowd undaunted as summer kicks in in South London",23-Jul-2019
Tom Kohler-Cadmore stars as Vikings plunder Foxes,https://www.espncricinfo.com/series/vitality-blast-2019-1167126/leicestershire-vs-yorkshire-north-group-1167143/match-report,Yorkshire finished just five runs short of matching their highest team total in T20s as they defeated Leicestershire by 54 runs,23-Jul-2019
Marnus Labuschagne nonplussed after making Ashes case on wild wicket,https://www.espncricinfo.com/story/marnus-labuschagne-nonplussed-after-making-ashes-case-on-wild-wicket-1195459,Jackson Bird thrives as seamers make hay on unconventional Ageas Bowl surface,23-Jul-2019
Spectre of burn-out looms as Joe Root climbs back on the schedule treadmill,https://www.espncricinfo.com/story/spectre-of-burn-out-looms-as-joe-root-climbs-back-on-the-schedule-treadmill-1195457,Warnings from 2013 team abound as World Cup winners get ready to get their heads down again,23-Jul-2019
Gloucestershire take pleasure in the pedestrian as Cheltenham melts in the sun,https://www.espncricinfo.com/series/county-div-2-2019-1166901/gloucestershire-vs-worcestershire-1167018/match-report-3,"It was slow but steady progress from the home side, and it was also glorious",23-Jul-2019
Ashes batting practice turns exercise in self-harm as Aussie seamers run riot,https://www.espncricinfo.com/series/haddin-xii-in-england-2019-1195366/graeme-hick-xii-vs-brad-haddin-xii-tour-match-1169648/match-report-1,"In their quest to avoid batting humiliation in the Ashes, Australia inadvertently staged a re-enactment of Trent Bridge and Edgbaston 2015",23-Jul-2019
Essex's Mady Villiers earns maiden England Women's call-up,https://www.espncricinfo.com/story/essex-s-mady-villiers-earns-maiden-england-women-s-call-up-1195448,"Squad seeking clean sweep in T20s to salvage share of series, after surrendering Ashes in drawn Test",23-Jul-2019
BCCI approves Indian Cricketers' Association,https://www.espncricinfo.com/story/bcci-approves-indian-cricketers-association-1195447,Players' body to comprise only ex-cricketers - both men and women,23-Jul-2019
ECB to extend All Stars kids scheme to build on World Cup success,https://www.espncricinfo.com/story/ecb-to-extend-all-stars-kids-scheme-to-build-on-world-cup-success-1195446,"Further 10,000 places made available during summer holidays to ride the wave of World Cup success",23-Jul-2019
Will Porterfield will savour the Long Room moment of Irish fulfilment,https://www.espncricinfo.com/story/will-porterfield-will-savour-the-long-room-moment-of-irish-fulfilment-1195444,Lord's Test bow will be a special moment for captain who has seen it all in Ireland's journey to Test status,23-Jul-2019
Marcus Trescothick to join Ashes coaching set-up,https://www.espncricinfo.com/story/marcus-trescothick-to-join-ashes-coaching-set-up-1195442,"Former England batsmen to assist staff during first two Ashes Tests, as he begins transition from playing career",23-Jul-2019
Ireland arrive on the grandest stage ... just as the scenery is being changed,https://www.espncricinfo.com/series/ireland-tour-of-england-2019-1152835/england-vs-ireland-only-test-1152839/match-preview,"A proud occasion for the visitors will inevitably be overshadowed by what has gone before, and what is still to come",23-Jul-2019
"Mithun, Mushfiqur steer Bangladesh home in warm-up",https://www.espncricinfo.com/series/bangladesh-in-sri-lanka-2019-1193502/sri-lanka-board-president-s-xi-vs-bangladesh-tour-match-1194964/match-report,"Mohammad Mithun fell nine short of a hundred, while Mushfiqur Rahim struck a 46-ball 50 as Bangladesh handed Sri Lanka Board President's XI a five-wicket defeat",23-Jul-2019
Disappointing not to get picked for India - Shubman Gill,https://www.espncricinfo.com/story/disappointing-not-to-get-picked-for-india-shubman-gill-1195433,"The 19-year old said he ""expected to be selected for at least one of the squads"" for the Caribbean tour",23-Jul-2019
PCB chief Ehsan Mani to lead ICC Finance committee,https://www.espncricinfo.com/story/pcb-chief-ehsan-mani-to-lead-icc-finance-committee-1195432,Ends more than a decade of the Big Three controlling the Finance & Commercial Affairs committee,23-Jul-2019
CA chief Kevin Roberts concedes club cricket decline,https://www.espncricinfo.com/story/ca-chief-kevin-roberts-concedes-club-cricket-decline-1195425,Roberts also said that some players were counted twice on the way to reaching CA's overall census participation figures,23-Jul-2019
James Anderson ruled out of Ireland Test with calf injury,https://www.espncricinfo.com/story/james-anderson-ruled-out-of-ireland-test-with-calf-injury-1195412,Fast bowler remains a doubt for Ashes opener after failing to recover from tear sustained in county match,23-Jul-2019
James Pattinson fights his way back to fulfill Ashes promise,https://www.espncricinfo.com/story/james-pattinson-fights-his-way-back-to-fulfill-ashes-promise-1195404,The Australia fast bowler wants to live up to the potential shown on an injury-curtailed 2013 tour,23-Jul-2019
Should women's Tests be played over five days?,https://www.espncricinfo.com/story/should-women-s-tests-be-played-over-five-days-1195376,Losing two sessions to rain did not help the Taunton match gain momentum while neither side put the foot down with the bat,23-Jul-2019
Malinga to retire from ODIs after first match of Bangladesh series,https://www.espncricinfo.com/story/malinga-to-retire-from-odis-after-first-match-of-bangladesh-series-1195370,"The fast bowler, however, will be available for selection in T20 internationals",23-Jul-2019
Narine and Pollard recalled for T20Is against India,https://www.espncricinfo.com/story/narine-and-pollard-recalled-for-t20is-against-india-1195364,Uncapped Anthony Bramble has been handed a call-up while Andre Russell is included but faces a fitness test,23-Jul-2019
"Ross Whiteley, Brett D'Oliveira frustrate Gloucestershire designs on dominance",https://www.espncricinfo.com/series/county-div-2-2019-1166901/gloucestershire-vs-worcestershire-1167018/match-report-2,Worcestershire recover from 68 for 5 through middle-order partnership,22-Jul-2019
From World Cup magic to four-day Tests - England v Ireland explained,https://www.espncricinfo.com/story/from-world-cup-magic-to-four-day-tests-england-v-ireland-explained-1195355,The euphoria has barely died down but already it's time to move on as England host Ireland for a one-off Test at Lord's,22-Jul-2019
'I thought I'd never play white-ball again' - Liam Plunkett on his rise to World Cup glory,https://www.espncricinfo.com/story/i-thought-i-d-never-play-white-ball-again-liam-plunkett-on-his-rise-to-world-cup-glory-1195359,The fast bowler talks about his reinvention as a middle-overs wicket-taker and the pressure of the World Cup roller-coaster,22-Jul-2019
"Jhye Richardson begins comeback from shoulder injury, could feature towards end of Ashes",https://www.espncricinfo.com/story/jhye-richardson-begins-comeback-from-shoulder-injury-could-feature-towards-end-of-ashes-1195354,The paceman will return to action in the Northern Territory Strike League and could feature towards the end of the Ashes,22-Jul-2019
ICC bars four Zimbabwe women cricketers from Global Development Squad,https://www.espncricinfo.com/story/icc-bars-four-zimbabwe-women-cricketers-from-global-development-squad-1195348,"Four cricketers, along with coach Adam Chifo, have been removed from the Global Development Squad that will participate in a series against Kia Super League teams",22-Jul-2019
